Booking_ID,Property,City,Region,Business_Model,Booking_Type,Check_In_Date,Year,Month,Quarter,Year_Quarter,Is_Weekend,Nightly_Rate_GHS,Nightly_Rate_USD,Nights_Stayed,Revenue_GHS,Pricing_Phase,Phase_Occupancy_Rate,Pricing_Note
BUO-B0151,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2023-12-13,2023,December,Q4,2023-Q4,False,800.0,64.0,3.0,800,Phase 3 – Optimised,0.61,Strong consistent bookings
BUO-B0152,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2024-04-23,2024,April,Q2,2024-Q2,False,800.0,55.17,1.0,800,Phase 3 – Optimised,0.61,Strong consistent bookings
BUO-B0153,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2023-11-16,2023,November,Q4,2023-Q4,False,800.0,64.0,3.0,800,Phase 3 – Optimised,0.61,Strong consistent bookings
BUO-B0154,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2024-04-10,2024,April,Q2,2024-Q2,False,800.0,55.17,2.0,800,Phase 3 – Optimised,0.61,Strong consistent bookings
BUO-B0155,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2024-03-23,2024,March,Q1,2024-Q1,True,1000.0,68.97,1.0,1000,Phase 3 – Optimised,0.61,Strong consistent bookings
BUO-B0156,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2024-03-08,2024,March,Q1,2024-Q1,True,1000.0,68.97,3.0,1000,Phase 3 – Optimised,0.61,Strong consistent bookings
BUO-B0157,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2023-12-20,2023,December,Q4,2023-Q4,False,800.0,64.0,4.0,800,Phase 3 – Optimised,0.61,Strong consistent bookings
BUO-B0158,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2023-10-26,2023,October,Q4,2023-Q4,False,800.0,64.0,3.0,800,Phase 3 – Optimised,0.61,Strong consistent bookings
BUO-B0159,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2024-05-14,2024,May,Q2,2024-Q2,False,800.0,55.17,3.0,800,Phase 3 – Optimised,0.61,Strong consistent bookings
BUO-B0160,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2024-06-05,2024,June,Q2,2024-Q2,False,800.0,55.17,3.0,800,Phase 3 – Optimised,0.61,Strong consistent bookings
BUO-B0161,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2024-04-30,2024,April,Q2,2024-Q2,False,800.0,55.17,1.0,800,Phase 3 – Optimised,0.61,Strong consistent bookings
BUO-B0162,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2024-03-25,2024,March,Q1,2024-Q1,False,800.0,55.17,2.0,800,Phase 3 – Optimised,0.61,Strong consistent bookings
BUO-B0163,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2024-02-23,2024,February,Q1,2024-Q1,True,1000.0,68.97,3.0,1000,Phase 3 – Optimised,0.61,Strong consistent bookings
BUO-B0164,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2024-06-06,2024,June,Q2,2024-Q2,False,800.0,55.17,2.0,800,Phase 3 – Optimised,0.61,Strong consistent bookings
BUO-B0165,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2024-03-06,2024,March,Q1,2024-Q1,False,800.0,55.17,1.0,800,Phase 3 – Optimised,0.61,Strong consistent bookings
BUO-B0166,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2024-04-20,2024,April,Q2,2024-Q2,True,1000.0,68.97,7.0,1000,Phase 3 – Optimised,0.61,Strong consistent bookings
BUO-B0167,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2023-10-29,2023,October,Q4,2023-Q4,True,1000.0,80.0,1.0,1000,Phase 3 – Optimised,0.61,Strong consistent bookings
BUO-B0168,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2024-03-03,2024,March,Q1,2024-Q1,True,1000.0,68.97,5.0,1000,Phase 3 – Optimised,0.61,Strong consistent bookings
BUO-B0169,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2023-12-10,2023,December,Q4,2023-Q4,True,1000.0,80.0,4.0,1000,Phase 3 – Optimised,0.61,Strong consistent bookings
BUO-B0170,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2024-02-26,2024,February,Q1,2024-Q1,False,800.0,55.17,2.0,800,Phase 3 – Optimised,0.61,Strong consistent bookings
BUO-B0171,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2023-10-04,2023,October,Q4,2023-Q4,False,800.0,64.0,2.0,800,Phase 3 – Optimised,0.61,Strong consistent bookings
BUO-B0172,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2024-05-08,2024,May,Q2,2024-Q2,False,800.0,55.17,1.0,800,Phase 3 – Optimised,0.61,Strong consistent bookings
BUO-B0173,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2024-04-12,2024,April,Q2,2024-Q2,True,1000.0,68.97,2.0,1000,Phase 3 – Optimised,0.61,Strong consistent bookings
BUO-B0174,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2024-01-26,2024,January,Q1,2024-Q1,True,1000.0,68.97,2.0,1000,Phase 3 – Optimised,0.61,Strong consistent bookings
BUO-B0175,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2024-03-30,2024,March,Q1,2024-Q1,True,1000.0,68.97,1.0,1000,Phase 3 – Optimised,0.61,Strong consistent bookings
BUO-B0176,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2023-10-22,2023,October,Q4,2023-Q4,True,1000.0,80.0,2.0,1000,Phase 3 – Optimised,0.61,Strong consistent bookings
BUO-B0177,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2024-05-23,2024,May,Q2,2024-Q2,False,800.0,55.17,5.0,800,Phase 3 – Optimised,0.61,Strong consistent bookings
BUO-B0178,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2024-04-25,2024,April,Q2,2024-Q2,False,800.0,55.17,3.0,800,Phase 3 – Optimised,0.61,Strong consistent bookings
BUO-B0179,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2024-05-01,2024,May,Q2,2024-Q2,False,800.0,55.17,1.0,800,Phase 3 – Optimised,0.61,Strong consistent bookings
BUO-B0180,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2023-12-27,2023,December,Q4,2023-Q4,False,800.0,64.0,4.0,800,Phase 3 – Optimised,0.61,Strong consistent bookings
BUO-B0181,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2023-11-15,2023,November,Q4,2023-Q4,False,800.0,64.0,2.0,800,Phase 3 – Optimised,0.61,Strong consistent bookings
BUO-B0182,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2023-11-24,2023,November,Q4,2023-Q4,True,1000.0,80.0,1.0,1000,Phase 3 – Optimised,0.61,Strong consistent bookings
BUO-B0183,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2024-06-25,2024,June,Q2,2024-Q2,False,800.0,55.17,1.0,800,Phase 3 – Optimised,0.61,Strong consistent bookings
BUO-B0184,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2024-03-22,2024,March,Q1,2024-Q1,True,1000.0,68.97,1.0,1000,Phase 3 – Optimised,0.61,Strong consistent bookings
BUO-B0185,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2023-12-26,2023,December,Q4,2023-Q4,False,800.0,64.0,1.0,800,Phase 3 – Optimised,0.61,Strong consistent bookings
BUO-B0186,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2024-06-18,2024,June,Q2,2024-Q2,False,800.0,55.17,1.0,800,Phase 3 – Optimised,0.61,Strong consistent bookings
BUO-B0187,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2024-03-27,2024,March,Q1,2024-Q1,False,800.0,55.17,2.0,800,Phase 3 – Optimised,0.61,Strong consistent bookings
BUO-B0188,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2024-01-29,2024,January,Q1,2024-Q1,False,800.0,55.17,1.0,800,Phase 3 – Optimised,0.61,Strong consistent bookings
BUO-B0189,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2024-02-09,2024,February,Q1,2024-Q1,True,1000.0,68.97,1.0,1000,Phase 3 – Optimised,0.61,Strong consistent bookings
BUO-B0190,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2023-12-18,2023,December,Q4,2023-Q4,False,800.0,64.0,4.0,800,Phase 3 – Optimised,0.61,Strong consistent bookings
BUO-B0191,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2023-11-08,2023,November,Q4,2023-Q4,False,800.0,64.0,1.0,800,Phase 3 – Optimised,0.61,Strong consistent bookings
BUO-B0192,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2024-06-09,2024,June,Q2,2024-Q2,True,1000.0,68.97,2.0,1000,Phase 3 – Optimised,0.61,Strong consistent bookings
BUO-B0193,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2024-05-17,2024,May,Q2,2024-Q2,True,1000.0,68.97,3.0,1000,Phase 3 – Optimised,0.61,Strong consistent bookings
BUO-B0194,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2024-03-14,2024,March,Q1,2024-Q1,False,800.0,55.17,5.0,800,Phase 3 – Optimised,0.61,Strong consistent bookings
BUO-B0195,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2024-03-10,2024,March,Q1,2024-Q1,True,1000.0,68.97,1.0,1000,Phase 3 – Optimised,0.61,Strong consistent bookings
BUO-B0196,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2023-11-04,2023,November,Q4,2023-Q4,True,1000.0,80.0,2.0,1000,Phase 3 – Optimised,0.61,Strong consistent bookings
BUO-B0197,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2024-03-04,2024,March,Q1,2024-Q1,False,800.0,55.17,4.0,800,Phase 3 – Optimised,0.61,Strong consistent bookings
BUO-B0198,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2024-05-24,2024,May,Q2,2024-Q2,True,1000.0,68.97,2.0,1000,Phase 3 – Optimised,0.61,Strong consistent bookings
BUO-B0199,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2023-10-30,2023,October,Q4,2023-Q4,False,800.0,64.0,2.0,800,Phase 3 – Optimised,0.61,Strong consistent bookings
BUO-B0200,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2024-02-24,2024,February,Q1,2024-Q1,True,1000.0,68.97,1.0,1000,Phase 3 – Optimised,0.61,Strong consistent bookings
BUO-B0201,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2024-04-14,2024,April,Q2,2024-Q2,True,1000.0,68.97,2.0,1000,Phase 3 – Optimised,0.61,Strong consistent bookings
BUO-B0202,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2024-05-18,2024,May,Q2,2024-Q2,True,1000.0,68.97,5.0,1000,Phase 3 – Optimised,0.61,Strong consistent bookings
BUO-B0203,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2024-01-05,2024,January,Q1,2024-Q1,True,1000.0,68.97,2.0,1000,Phase 3 – Optimised,0.61,Strong consistent bookings
BUO-B0204,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2024-05-31,2024,May,Q2,2024-Q2,True,1000.0,68.97,2.0,1000,Phase 3 – Optimised,0.61,Strong consistent bookings
BUO-B0205,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2023-11-01,2023,November,Q4,2023-Q4,False,800.0,64.0,2.0,800,Phase 3 – Optimised,0.61,Strong consistent bookings
BUO-B0206,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2024-03-24,2024,March,Q1,2024-Q1,True,1000.0,68.97,7.0,1000,Phase 3 – Optimised,0.61,Strong consistent bookings
BUO-B0207,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2023-12-28,2023,December,Q4,2023-Q4,False,800.0,64.0,1.0,800,Phase 3 – Optimised,0.61,Strong consistent bookings
BUO-B0208,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2024-05-12,2024,May,Q2,2024-Q2,True,1000.0,68.97,7.0,1000,Phase 3 – Optimised,0.61,Strong consistent bookings
BUO-B0209,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2024-06-24,2024,June,Q2,2024-Q2,False,800.0,55.17,3.0,800,Phase 3 – Optimised,0.61,Strong consistent bookings
BUO-B0210,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2024-04-04,2024,April,Q2,2024-Q2,False,800.0,55.17,2.0,800,Phase 3 – Optimised,0.61,Strong consistent bookings
BUO-B0211,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2024-02-22,2024,February,Q1,2024-Q1,False,800.0,55.17,2.0,800,Phase 3 – Optimised,0.61,Strong consistent bookings
BUO-B0212,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2024-03-20,2024,March,Q1,2024-Q1,False,800.0,55.17,1.0,800,Phase 3 – Optimised,0.61,Strong consistent bookings
BUO-B0213,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2024-04-15,2024,April,Q2,2024-Q2,False,800.0,55.17,1.0,800,Phase 3 – Optimised,0.61,Strong consistent bookings
BUO-B0214,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2023-12-16,2023,December,Q4,2023-Q4,True,1000.0,80.0,2.0,1000,Phase 3 – Optimised,0.61,Strong consistent bookings
BUO-B0215,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2023-12-12,2023,December,Q4,2023-Q4,False,800.0,64.0,5.0,800,Phase 3 – Optimised,0.61,Strong consistent bookings
BUO-B0216,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2024-04-18,2024,April,Q2,2024-Q2,False,800.0,55.17,1.0,800,Phase 3 – Optimised,0.61,Strong consistent bookings
BUO-B0217,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2023-12-05,2023,December,Q4,2023-Q4,False,800.0,64.0,3.0,800,Phase 3 – Optimised,0.61,Strong consistent bookings
BUO-B0218,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2024-06-26,2024,June,Q2,2024-Q2,False,800.0,55.17,1.0,800,Phase 3 – Optimised,0.61,Strong consistent bookings
BUO-B0219,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2024-06-17,2024,June,Q2,2024-Q2,False,800.0,55.17,2.0,800,Phase 3 – Optimised,0.61,Strong consistent bookings
BUO-B0220,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2024-01-01,2024,January,Q1,2024-Q1,False,800.0,55.17,7.0,800,Phase 3 – Optimised,0.61,Strong consistent bookings
BUO-B0221,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2024-01-07,2024,January,Q1,2024-Q1,True,1000.0,68.97,1.0,1000,Phase 3 – Optimised,0.61,Strong consistent bookings
BUO-B0222,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2023-11-09,2023,November,Q4,2023-Q4,False,800.0,64.0,1.0,800,Phase 3 – Optimised,0.61,Strong consistent bookings
BUO-B0223,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2023-11-21,2023,November,Q4,2023-Q4,False,800.0,64.0,2.0,800,Phase 3 – Optimised,0.61,Strong consistent bookings
BUO-B0224,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2023-10-20,2023,October,Q4,2023-Q4,True,1000.0,80.0,3.0,1000,Phase 3 – Optimised,0.61,Strong consistent bookings
BUO-B0225,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2023-12-07,2023,December,Q4,2023-Q4,False,800.0,64.0,3.0,800,Phase 3 – Optimised,0.61,Strong consistent bookings
BUO-B0226,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2023-12-23,2023,December,Q4,2023-Q4,True,1000.0,80.0,1.0,1000,Phase 3 – Optimised,0.61,Strong consistent bookings
BUO-B0227,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2023-12-24,2023,December,Q4,2023-Q4,True,1000.0,80.0,3.0,1000,Phase 3 – Optimised,0.61,Strong consistent bookings
BUO-B0228,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2024-01-31,2024,January,Q1,2024-Q1,False,800.0,55.17,2.0,800,Phase 3 – Optimised,0.61,Strong consistent bookings
BUO-B0229,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2024-05-28,2024,May,Q2,2024-Q2,False,800.0,55.17,5.0,800,Phase 3 – Optimised,0.61,Strong consistent bookings
BUO-B0230,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2024-01-08,2024,January,Q1,2024-Q1,False,800.0,55.17,2.0,800,Phase 3 – Optimised,0.61,Strong consistent bookings
BUO-B0231,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2024-05-13,2024,May,Q2,2024-Q2,False,800.0,55.17,2.0,800,Phase 3 – Optimised,0.61,Strong consistent bookings
BUO-B0232,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2024-04-13,2024,April,Q2,2024-Q2,True,1000.0,68.97,2.0,1000,Phase 3 – Optimised,0.61,Strong consistent bookings
BUO-B0233,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2024-05-02,2024,May,Q2,2024-Q2,False,800.0,55.17,7.0,800,Phase 3 – Optimised,0.61,Strong consistent bookings
BUO-B0234,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2024-01-11,2024,January,Q1,2024-Q1,False,800.0,55.17,4.0,800,Phase 3 – Optimised,0.61,Strong consistent bookings
BUO-B0235,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2023-11-22,2023,November,Q4,2023-Q4,False,800.0,64.0,3.0,800,Phase 3 – Optimised,0.61,Strong consistent bookings
BUO-B0236,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2024-06-21,2024,June,Q2,2024-Q2,True,1000.0,68.97,5.0,1000,Phase 3 – Optimised,0.61,Strong consistent bookings
BUO-B0237,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2023-11-12,2023,November,Q4,2023-Q4,True,1000.0,80.0,4.0,1000,Phase 3 – Optimised,0.61,Strong consistent bookings
BUO-B0238,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2024-05-11,2024,May,Q2,2024-Q2,True,1000.0,68.97,1.0,1000,Phase 3 – Optimised,0.61,Strong consistent bookings
BUO-B0239,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2024-01-22,2024,January,Q1,2024-Q1,False,800.0,55.17,4.0,800,Phase 3 – Optimised,0.61,Strong consistent bookings
BUO-B0240,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2023-10-28,2023,October,Q4,2023-Q4,True,1000.0,80.0,2.0,1000,Phase 3 – Optimised,0.61,Strong consistent bookings
BUO-B0241,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2023-11-11,2023,November,Q4,2023-Q4,True,1000.0,80.0,2.0,1000,Phase 3 – Optimised,0.61,Strong consistent bookings
BUO-B0242,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2023-10-15,2023,October,Q4,2023-Q4,True,1000.0,80.0,2.0,1000,Phase 3 – Optimised,0.61,Strong consistent bookings
BUO-B0243,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2024-05-29,2024,May,Q2,2024-Q2,False,800.0,55.17,3.0,800,Phase 3 – Optimised,0.61,Strong consistent bookings
BUO-B0244,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2023-12-11,2023,December,Q4,2023-Q4,False,800.0,64.0,4.0,800,Phase 3 – Optimised,0.61,Strong consistent bookings
BUO-B0245,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2023-10-03,2023,October,Q4,2023-Q4,False,800.0,64.0,5.0,800,Phase 3 – Optimised,0.61,Strong consistent bookings
BUO-B0246,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2023-10-10,2023,October,Q4,2023-Q4,False,800.0,64.0,1.0,800,Phase 3 – Optimised,0.61,Strong consistent bookings
